Day,Hour,Keypresses
2020-12-21,17,452
2020-12-21,18,309
2020-12-21,19,2606
2020-12-21,20,1866
2020-12-21,21,70
2020-12-21,22,1278
2020-12-21,23,255
2020-12-22,0,1180
2020-12-22,1,501
2020-12-22,2,473
2020-12-22,3,0
2020-12-22,4,0
2020-12-22,5,0
2020-12-22,6,0
2020-12-22,7,0
2020-12-22,8,0
2020-12-22,9,0
2020-12-22,10,0
2020-12-22,11,0
2020-12-22,12,849
2020-12-22,13,1253
2020-12-22,14,151
2020-12-22,15,478
2020-12-22,16,1145
2020-12-22,17,1196
2020-12-22,18,4160
2020-12-22,19,4209
2020-12-22,20,0
2020-12-22,21,847
2020-12-22,22,461
2020-12-22,23,457
2020-12-23,0,724
2020-12-24,13,3
2020-12-24,14,2553
2020-12-24,15,1679
2020-12-24,16,302
2020-12-24,17,93
2020-12-24,18,1
2020-12-24,19,455
2020-12-24,20,0
2020-12-24,21,0
2020-12-24,22,0
2020-12-24,23,0
2020-12-25,0,0
2020-12-25,1,0
2020-12-25,12,2
2020-12-25,13,136
2020-12-25,14,122
2020-12-25,15,342
2020-12-25,16,54
2020-12-25,17,168
2020-12-25,18,527
2020-12-25,19,233
2020-12-25,20,0
2020-12-25,21,2034
2020-12-25,22,55
2020-12-25,23,0
2020-12-26,0,15
2020-12-26,1,0
2020-12-26,2,0
2020-12-26,3,0
2020-12-26,4,0
2020-12-26,5,0
2020-12-26,6,0
2020-12-26,7,0
2020-12-26,8,0
2020-12-26,9,0
2020-12-26,10,0
2020-12-26,11,0
2020-12-26,12,0
2020-12-26,13,0
2020-12-26,14,491
2020-12-26,18,273
2020-12-26,19,79
2020-12-26,20,201
2020-12-26,21,0
2020-12-26,22,0
2020-12-27,2,0
2020-12-27,14,38
2020-12-27,15,424
2020-12-27,16,253
2020-12-27,17,326
2020-12-27,18,0
2020-12-27,19,196
2020-12-27,20,1415
2020-12-27,21,36
2020-12-27,22,0
2020-12-27,23,0
2020-12-28,0,0
2020-12-28,1,0
2020-12-28,2,310
2020-12-28,3,0
2020-12-28,4,28
2020-12-28,13,19
2020-12-28,14,1098
2020-12-28,15,2030
2020-12-28,16,1725
2020-12-28,17,1212
2020-12-28,18,1783
2020-12-28,19,2171
2020-12-28,20,639
2020-12-28,21,823
2020-12-28,22,1075
2020-12-28,23,16
2020-12-29,0,104
2020-12-29,19,101
2020-12-29,20,1148
2020-12-29,21,5350
2020-12-29,22,1124
2020-12-29,23,652
2020-12-30,0,957
2020-12-30,9,5
2020-12-30,19,292
2020-12-30,20,0
2020-12-30,21,577
2020-12-30,22,183
2020-12-30,23,120
2021-01-01,1,171
2021-01-01,2,404
2021-01-01,3,0
2021-01-01,4,0
2021-01-01,5,0
2021-01-01,6,0
2021-01-01,7,0
2021-01-01,8,0
2021-01-01,9,0
2021-01-01,10,0
2021-01-01,11,0
2021-01-01,12,0
2021-01-01,13,0
2021-01-01,14,0
2021-01-01,15,24
2021-01-01,16,1259
2021-01-01,17,70
2021-01-01,18,8
2021-01-01,19,30
2021-01-01,20,2
2021-01-01,21,0
2021-01-01,22,557
2021-01-01,23,49
2021-01-02,0,1144
2021-01-02,15,260
2021-01-02,16,1354
2021-01-02,17,741
2021-01-02,22,17
2021-01-02,23,1458
2021-01-03,0,5037
2021-01-03,1,185
2021-01-03,11,134
2021-01-03,12,728
2021-01-03,13,4327
2021-01-03,14,3541
2021-01-03,15,463
2021-01-03,16,1802
2021-01-03,17,1670
2021-01-03,18,1919
2021-01-03,19,271
2021-01-03,20,0
2021-01-03,21,958
2021-01-03,22,697
2021-01-03,23,414
2021-01-04,0,237
2021-01-04,1,799
2021-01-04,12,460
2021-01-04,13,2723
2021-01-04,14,1189
2021-01-04,15,1060
2021-01-04,16,2234
2021-01-04,17,3344
2021-01-04,18,597
2021-01-04,19,801
2021-01-04,20,114
2021-01-04,21,32
2021-01-04,22,348
2021-01-04,23,105
2021-01-05,0,950
2021-01-05,1,30
2021-01-05,12,0
2021-01-05,13,242
2021-01-05,14,3173
2021-01-05,15,984
2021-01-05,16,3356
2021-01-05,17,3918
2021-01-05,18,2670
2021-01-05,19,1537
2021-01-05,20,439
2021-01-05,21,3159
2021-01-05,22,3664
2021-01-05,23,2136
2021-01-06,0,2188
2021-01-06,1,1736
2021-01-06,2,254
2021-01-06,16,5
2021-01-06,17,978
2021-01-06,18,2100
2021-01-06,19,1789
2021-01-06,20,1657
2021-01-06,21,2485
2021-01-06,22,2146
2021-01-06,23,3039
2021-01-07,0,3061
2021-01-07,1,0
2021-01-07,13,270
2021-01-07,14,7448
2021-01-07,15,10759
2021-01-07,16,3391
2021-01-07,17,2949
2021-01-07,18,1281
2021-01-07,19,2622
2021-01-07,20,988
2021-01-07,21,725
2021-01-07,22,4299
2021-01-07,23,2748
2021-01-08,0,2670
2021-01-08,1,2035
2021-01-08,2,2898
2021-01-08,3,1334
2021-01-08,12,27
2021-01-08,13,10517
2021-01-08,14,2609
2021-01-08,15,1827
2021-01-08,16,585
2021-01-08,17,5706
2021-01-08,18,4975
2021-01-08,19,3546
2021-01-08,20,4402
2021-01-08,21,3534
2021-01-08,22,2848
2021-01-08,23,771
2021-01-09,0,356
2021-01-09,1,476
2021-01-09,2,3882
2021-01-09,3,957
2021-01-09,13,0
2021-01-09,14,177
2021-01-09,15,0
2021-01-09,16,1007
2021-01-09,17,1150
2021-01-09,18,3410
2021-01-09,19,1629
2021-01-09,20,3213
2021-01-09,21,96
2021-01-09,22,2922
2021-01-09,23,11300
2021-01-10,0,1124
2021-01-10,1,131
2021-01-10,13,71
2021-01-10,14,3581
2021-01-10,15,2676
2021-01-10,16,3899
2021-01-10,17,1833
2021-01-10,18,943
2021-01-10,19,554
2021-01-10,20,1982
2021-01-10,21,4098
2021-01-10,22,3358
2021-01-10,23,978
2021-01-11,0,1560
2021-01-11,10,4783
2021-01-11,11,7284
2021-01-11,12,12
2021-01-11,13,0
2021-01-11,14,6820
2021-01-11,15,5619
2021-01-11,16,5765
2021-01-11,17,9539
2021-01-11,18,6465
2021-01-11,19,808
2021-01-11,20,1002
2021-01-11,21,1052
2021-01-11,22,129
2021-01-11,23,232
2021-01-12,0,96
2021-01-12,1,95
2021-01-12,2,234
2021-01-12,14,1048
2021-01-12,15,3468
2021-01-12,16,5143
2021-01-12,17,4010
2021-01-12,18,2118
2021-01-12,19,74
2021-01-12,20,4482
2021-01-12,21,4855
2021-01-12,22,4069
2021-01-12,23,2348
2021-01-13,0,303
2021-01-14,13,2230
2021-01-14,14,4817
2021-01-14,15,4573
2021-01-14,16,6455
2021-01-14,17,3745
2021-01-14,18,5405
2021-01-14,19,3909
2021-01-14,20,7225
2021-01-14,21,2128
2021-01-14,22,1980
2021-01-14,23,2471
2021-01-15,0,1643
2021-01-15,1,2800
2021-01-15,2,541
2021-01-15,13,1500
2021-01-15,14,359
2021-01-15,15,740
2021-01-15,16,3145
2021-01-15,17,2296
2021-01-15,18,304
2021-01-15,19,1956
2021-01-15,20,3722
2021-01-15,21,4299
2021-01-15,22,1685
2021-01-15,23,541
2021-01-16,0,1596
2021-01-16,11,309
2021-01-16,12,193
2021-01-16,13,286
2021-01-16,14,1210
2021-01-16,15,6134
2021-01-16,16,3010
2021-01-16,17,4420
2021-01-16,22,851
2021-01-16,23,1791
2021-01-17,0,1222
2021-01-17,1,3452
2021-01-17,2,501
2021-01-17,13,1187
2021-01-17,14,0
2021-01-17,15,599
2021-01-17,16,3367
2021-01-17,17,227
2021-01-17,18,726
2021-01-17,19,101
2021-01-17,20,716
2021-01-17,21,75
2021-01-17,22,2313
2021-01-17,23,4210
2021-01-18,0,2855
2021-01-18,13,2180
2021-01-18,14,2867
2021-01-18,15,0
2021-01-18,16,0
2021-01-18,17,470
2021-01-18,18,0
2021-01-18,19,0
2021-01-18,20,0
2021-01-18,21,637
2021-01-18,22,7194
2021-01-18,23,2438
2021-01-19,0,1862
2021-01-19,1,1204
2021-01-19,11,0
2021-01-19,12,46
2021-01-19,13,1134
2021-01-19,14,18
2021-01-19,15,2387
2021-01-19,16,5925
2021-01-19,17,5772
2021-01-19,18,1135
2021-01-19,19,1640
2021-01-19,20,1353
2021-01-19,21,3048
2021-01-19,22,1531
2021-01-19,23,2867
2021-01-20,0,2800
2021-01-20,1,356
2021-01-20,10,3302
2021-01-20,11,5313
2021-01-20,12,1069
2021-01-20,13,4503
2021-01-20,14,5296
2021-01-20,15,3021
2021-01-20,16,4691
2021-01-20,17,4624
2021-01-20,18,4343
2021-01-20,19,1068
2021-01-20,20,0
2021-01-20,21,4240
2021-01-20,22,3809
2021-01-20,23,3011
2021-01-21,0,5699
2021-01-21,11,3508
2021-01-21,15,553
2021-01-21,16,4882
2021-01-21,17,1855
2021-01-21,18,1880
2021-01-21,19,1454
2021-01-21,20,4587
2021-01-21,21,2150
2021-01-21,22,2957
2021-01-21,23,1285
2021-01-22,0,3112
2021-01-22,1,4312
2021-01-22,2,5
2021-01-22,10,4466
2021-01-22,11,6950
2021-01-22,12,6081
2021-01-22,13,3299
2021-01-22,14,6000
2021-01-22,15,3576
2021-01-22,16,8065
2021-01-22,17,4984
2021-01-22,18,7308
2021-01-22,19,714
2021-01-23,1,891
2021-01-23,13,86
2021-01-23,14,2858
2021-01-23,15,7609
2021-01-23,16,2502
2021-01-23,17,718
2021-01-23,18,718
2021-01-23,19,4424
2021-01-23,20,5023
2021-01-23,21,4843
2021-01-23,22,3365
2021-01-23,23,1661
2021-01-24,0,639
2021-01-24,1,116
2021-01-24,13,1324
2021-01-24,14,839
2021-01-24,15,2192
2021-01-24,16,2806
2021-01-24,17,8642
2021-01-24,18,2134
2021-01-24,19,2719
2021-01-24,20,1271
2021-01-24,21,851
2021-01-24,22,6131
2021-01-24,23,4141
2021-01-25,0,1
2021-01-25,1,68
2021-01-25,10,6130
2021-01-25,11,5886
2021-01-25,12,3784
2021-01-25,13,2499
2021-01-25,14,4359
2021-01-25,15,4047
2021-01-25,16,6370
2021-01-25,17,7529
2021-01-25,18,7828
2021-01-25,19,4858
2021-01-25,20,4122
2021-01-25,21,2005
2021-01-25,22,2110
2021-01-25,23,3307
2021-01-26,0,510
2021-01-26,13,0
2021-01-26,14,674
2021-01-26,15,921
2021-01-26,16,5969
2021-01-26,17,6521
2021-01-26,18,1026
2021-01-26,19,812
2021-01-26,20,1057
2021-01-26,21,1953
2021-01-26,22,1996
2021-01-26,23,2623
2021-01-27,0,212
2021-01-27,9,648
2021-01-27,10,4048
2021-01-27,11,5348
2021-01-27,12,2744
2021-01-27,13,447
2021-01-27,14,3637
2021-01-27,15,4200
2021-01-27,16,4917
2021-01-27,17,7700
2021-01-27,18,5568
2021-01-27,19,2257
2021-01-27,20,1904
2021-01-27,21,3855
2021-01-27,22,672
2021-01-27,23,882
2021-01-28,0,1781
2021-01-28,1,975
2021-01-28,2,18
2021-01-28,3,0
2021-01-28,4,0
2021-01-28,5,0
2021-01-28,6,0
2021-01-28,7,0
2021-01-28,8,0
2021-01-28,9,0
2021-01-28,10,0
2021-01-28,11,0
2021-01-28,12,2016
2021-01-28,13,3332
2021-01-28,14,2546
2021-01-28,15,3062
2021-01-28,16,6607
2021-01-28,17,5396
2021-01-28,18,1393
2021-01-28,19,3821
2021-01-28,20,7151
2021-01-28,21,3327
2021-01-28,22,2612
2021-01-28,23,2214
2021-01-29,0,3341
2021-01-29,1,401
2021-01-29,2,0
2021-01-29,3,0
2021-01-29,4,0
2021-01-29,5,0
2021-01-29,6,0
2021-01-29,7,0
2021-01-29,8,0
2021-01-29,9,0
2021-01-29,10,0
2021-01-29,11,1190
2021-01-29,12,551
2021-01-29,13,1770
2021-01-29,14,3685
2021-01-29,15,3776
2021-01-29,16,5415
2021-01-29,17,4287
2021-01-29,18,5432
2021-01-29,19,4231
2021-01-29,20,374
2021-01-29,21,189
2021-01-29,22,877
2021-01-29,23,4323
2021-01-30,0,3868
2021-01-30,1,6447
2021-01-30,2,3802
2021-01-30,3,0
2021-01-30,4,0
2021-01-30,5,0
2021-01-30,6,0
2021-01-30,7,0
2021-01-30,8,0
2021-01-30,9,0
2021-01-30,10,0
2021-01-30,11,0
2021-01-30,12,0
2021-01-30,13,34
2021-01-30,14,5233
2021-01-30,15,3993
2021-01-30,16,3638
2021-01-30,17,3604
2021-01-30,18,1435
2021-01-30,19,2664
2021-01-30,20,3298
2021-01-30,21,1357
2021-01-30,22,3400
2021-01-30,23,561
2021-01-31,0,250
2021-01-31,12,67
2021-01-31,13,1279
2021-01-31,14,3960
2021-01-31,15,5839
2021-01-31,16,762
2021-01-31,17,402
2021-01-31,18,1632
2021-01-31,19,1634
2021-01-31,20,484
2021-01-31,21,3437
2021-01-31,22,4879
2021-01-31,23,2488
2021-02-01,0,1438
2021-02-01,1,1599
2021-02-01,10,3512
2021-02-01,11,6715
2021-02-01,12,4581
2021-02-01,13,5406
2021-02-01,14,3580
2021-02-01,15,2295
2021-02-01,16,4141
2021-02-01,17,5052
2021-02-01,18,11331
2021-02-01,19,2268
2021-02-01,20,275
2021-02-01,21,3091
2021-02-01,22,1562
2021-02-01,23,2112
2021-02-02,0,923
2021-02-02,10,886
2021-02-02,11,4
2021-02-02,12,172
2021-02-02,13,3166
2021-02-02,14,0
2021-02-02,15,2815
2021-02-02,20,0
2021-02-02,21,2751
2021-02-02,22,3723
2021-02-02,23,3545
2021-02-03,0,3641
2021-02-03,1,432
2021-02-03,2,655
2021-02-03,3,2396
2021-02-03,4,1179
2021-02-03,10,3035
2021-02-03,11,4773
2021-02-03,12,7429
2021-02-03,13,2777
2021-02-03,14,4094
2021-02-03,15,1355
2021-02-03,16,6050
2021-02-03,17,6027
2021-02-03,18,5233
2021-02-03,19,1025
2021-02-04,11,0
2021-02-04,13,223
2021-02-04,14,2304
2021-02-04,15,3525
2021-02-04,16,4525
2021-02-04,17,2670
2021-02-04,18,5376
2021-02-04,19,6283
2021-02-04,20,5509
2021-02-04,21,1000
2021-02-04,22,2011
2021-02-04,23,8598
2021-02-05,0,7072
2021-02-05,1,111
2021-02-05,13,979
2021-02-05,14,2338
2021-02-05,15,1356
2021-02-06,22,164
2021-02-06,23,2970
2021-02-07,0,0
2021-02-07,14,0
2021-02-07,15,4
2021-02-07,16,446
2021-02-07,17,7301
2021-02-07,18,2036
2021-02-07,19,1663
2021-02-07,21,662
2021-02-07,22,1583
2021-02-07,23,1856
2021-02-08,0,219
2021-02-08,1,59
2021-02-08,2,0
2021-02-08,3,0
2021-02-08,4,0
2021-02-08,5,0
2021-02-08,6,0
2021-02-08,7,0
2021-02-08,8,0
2021-02-08,9,0
2021-02-08,10,2631
2021-02-08,11,5815
2021-02-08,12,2293
2021-02-08,13,464
2021-02-08,14,2202
2021-02-08,15,3624
2021-02-08,16,8856
2021-02-08,17,8326
2021-02-08,18,12777
2021-02-08,19,1045
2021-02-08,20,2100
2021-02-08,21,7833
2021-02-08,22,6030
2021-02-08,23,6317
2021-02-09,11,138
2021-02-09,12,7658
2021-02-09,13,6646
2021-02-09,14,5955
2021-02-09,15,5859
2021-02-09,16,5461
2021-02-09,17,3017
2021-02-09,18,132
2021-02-09,19,116
2021-02-09,20,5508
2021-02-09,21,3066
2021-02-09,22,2188
2021-02-09,23,2098
2021-02-10,0,2479
2021-02-10,1,2
2021-02-10,2,0
2021-02-10,10,3327
2021-02-10,11,6921
2021-02-10,12,6937
2021-02-10,13,5565
2021-02-10,14,2952
2021-02-10,15,2165
2021-02-10,16,5011
2021-02-10,17,4442
2021-02-10,18,873
2021-02-10,19,403
2021-02-10,20,379
2021-02-10,22,1935
2021-02-10,23,6657
2021-02-11,0,2124
2021-02-11,1,1825
2021-02-11,2,4800
2021-02-11,3,869
2021-02-11,12,69
2021-02-11,13,6057
2021-02-11,14,7486
2021-02-11,15,2692
2021-02-11,16,3780
2021-02-11,17,3090
2021-02-11,18,7721
2021-02-11,19,3215
2021-02-11,20,5117
2021-02-11,21,706
2021-02-11,22,1072
2021-02-11,23,3972
2021-02-12,0,2409
2021-02-12,1,2451
2021-02-12,11,1367
2021-02-12,12,815
2021-02-12,13,1796
2021-02-12,14,2405
2021-02-12,15,2783
2021-02-12,16,3459
2021-02-12,17,6697
2021-02-12,18,7968
2021-02-12,19,4975
2021-02-12,20,2527
2021-02-12,21,1604
2021-02-12,22,763
2021-02-12,23,2542
2021-02-13,0,2978
2021-02-13,1,2842
2021-02-13,2,326
2021-02-13,17,12
2021-02-13,18,348
2021-02-13,19,1222
2021-02-13,20,1642
2021-02-13,21,1500
2021-02-13,22,7263
2021-02-13,23,4547
2021-02-14,0,2847
2021-02-14,1,3974
2021-02-14,13,1650
2021-02-14,14,5119
2021-02-14,15,6083
2021-02-14,16,5368
2021-02-14,17,1
2021-02-14,18,12
2021-02-14,19,19
2021-02-14,20,0
2021-02-14,21,0
2021-02-14,22,5225
2021-02-14,23,5268
2021-02-15,0,3870
2021-02-15,1,3150
2021-02-15,2,4693
2021-02-15,3,0
2021-02-15,10,3585
2021-02-15,11,7681
2021-02-15,12,5187
2021-02-15,13,6406
2021-02-15,14,5148
2021-02-15,15,986
2021-02-15,16,1176
2021-02-15,18,4577
2021-02-15,19,6114
2021-02-15,20,11113
2021-02-15,21,3262
2021-02-15,22,982
2021-02-16,10,1950
2021-02-16,11,5249
2021-02-16,12,5471
2021-02-16,13,434
2021-02-16,14,2826
2021-02-16,15,3269
2021-02-16,16,5868
2021-02-16,17,3504
2021-02-16,23,218
2021-02-17,0,808
2021-02-17,1,1497
2021-02-17,2,0
2021-02-17,3,0
2021-02-17,4,0
2021-02-17,5,0
2021-02-17,6,0
2021-02-17,7,0
2021-02-17,8,0
2021-02-17,9,0
2021-02-17,10,4034
2021-02-17,11,8258
2021-02-17,12,0
2021-02-17,13,8191
2021-02-17,14,2802
2021-02-17,15,1577
2021-02-17,16,6922
2021-02-17,17,5371
2021-02-17,18,6129
2021-02-17,19,1934
2021-02-17,20,2415
2021-02-17,21,4176
2021-02-17,22,6074
2021-02-17,23,7317
2021-02-18,0,1467
2021-02-18,1,3
2021-02-18,11,0
2021-02-18,12,724
2021-02-18,13,5230
2021-02-18,14,3321
2021-02-18,15,996
2021-02-18,16,7671
2021-02-18,17,3977
2021-02-18,18,3974
2021-02-18,19,6841
2021-02-18,20,7933
2021-02-18,21,1887
2021-02-18,22,3706
2021-02-18,23,1266
2021-02-19,0,3175
2021-02-19,1,2968
2021-02-19,2,1988
2021-02-19,3,5598
2021-02-19,12,4
2021-02-19,13,1153
2021-02-19,14,3261
2021-02-19,15,8806
2021-02-19,16,3612
2021-02-19,17,6997
2021-02-19,18,5233
2021-02-19,19,2261
2021-02-19,20,3988
2021-02-19,21,4629
2021-02-19,22,2829
2021-02-19,23,5971
2021-02-20,0,0
2021-02-20,1,1941
2021-02-20,2,36
2021-02-20,12,0
2021-02-20,13,0
2021-02-20,14,0
2021-02-20,15,2039
2021-02-20,16,5463
2021-02-20,17,4305
2021-02-20,18,2573
2021-02-20,19,3444
2021-02-20,20,0
2021-02-20,21,0
2021-02-20,22,1
2021-02-20,23,1539
2021-02-21,0,1436
2021-02-21,1,2656
2021-02-21,2,2307
2021-02-21,3,3299
2021-02-21,4,4228
2021-02-21,5,99
2021-02-21,14,0
2021-02-21,15,2130
2021-02-21,16,3142
2021-02-21,17,116
2021-02-21,18,22
2021-02-21,19,1170
2021-02-21,20,4069
2021-02-21,21,3073
2021-02-21,22,1277
2021-02-22,9,100
2021-02-22,10,7099
2021-02-22,11,4810
2021-02-22,12,3610
2021-02-22,13,9813
2021-02-22,14,10501
2021-02-22,15,6566
2021-02-22,16,4230
2021-02-22,17,6502
2021-02-22,18,3919
2021-02-22,19,1666
2021-02-22,20,6435
2021-02-22,21,4966
2021-02-22,22,5990
2021-02-22,23,1546
2021-02-23,0,1705
2021-02-23,10,289
2021-02-23,11,21
2021-02-23,12,177
2021-02-23,13,952
2021-02-23,14,4
2021-02-23,15,3465
2021-02-23,16,3294
2021-02-23,17,572
2021-02-23,18,0
2021-02-23,19,2494
2021-02-23,20,3730
2021-02-23,21,1221
2021-02-23,22,3433
2021-02-23,23,1207
2021-02-24,0,773
2021-02-24,1,1404
2021-02-24,11,0
2021-02-24,12,0
2021-02-24,13,1471
2021-02-24,14,4796
2021-02-24,15,4915
2021-02-24,16,7673
2021-02-24,17,6065
2021-02-24,18,5414
2021-02-24,19,4357
2021-02-24,20,536
2021-02-24,21,5145
2021-02-24,22,4425
2021-02-24,23,2879
2021-02-25,0,4187
2021-02-25,1,3161
2021-02-25,2,3192
2021-02-25,3,2594
2021-02-25,4,3787
2021-02-25,11,1
2021-02-25,12,445
2021-02-25,13,4905
2021-02-25,14,5599
2021-02-25,15,4498
2021-02-25,16,2674
2021-02-25,17,134
2021-02-26,11,5718
2021-02-26,12,1909
2021-02-26,13,25
2021-02-26,14,3392
2021-02-26,15,6141
2021-02-26,16,5100
2021-02-26,17,1
2021-02-26,18,0
2021-02-26,19,0
2021-02-26,20,0
2021-02-26,21,1620
2021-02-26,22,6796
2021-02-26,23,6844
2021-02-27,0,0
2021-02-27,1,840
2021-02-27,10,152
2021-02-27,11,139
2021-02-28,13,40
2021-02-28,14,1819
2021-02-28,15,2667
2021-02-28,16,2840
2021-02-28,17,4012
2021-02-28,18,1452
2021-02-28,19,0
2021-02-28,20,0
2021-02-28,21,0
2021-02-28,22,0
2021-02-28,23,0
2021-03-01,0,264
2021-03-01,1,73
2021-03-01,2,522
2021-03-01,13,4787
2021-03-01,14,3558
2021-03-01,15,4520
2021-03-01,16,0
2021-03-01,17,0
2021-03-01,18,0
2021-03-01,19,481
2021-03-01,20,3832
2021-03-01,21,587
2021-03-01,22,3897
2021-03-01,23,3281
2021-03-02,0,3477
2021-03-02,1,1622
2021-03-02,12,452
2021-03-02,13,1193
2021-03-02,14,3368
2021-03-02,15,1395
2021-03-02,16,4659
2021-03-02,17,2812
2021-03-02,18,6558
2021-03-02,19,4991
2021-03-02,20,4503
2021-03-02,21,0
2021-03-02,22,6167
2021-03-02,23,5532
2021-03-03,0,135
2021-03-03,1,171
2021-03-03,2,0
2021-03-03,3,0
2021-03-03,4,0
2021-03-03,5,0
2021-03-03,6,0
2021-03-03,7,0
2021-03-03,8,0
2021-03-03,9,0
2021-03-03,10,0
2021-03-03,11,0
2021-03-03,12,0
2021-03-03,13,1858
2021-03-03,14,738
2021-03-03,15,983
2021-03-03,16,769
2021-03-03,17,876
2021-03-03,18,102
2021-03-03,19,0
2021-03-03,20,0
2021-03-03,21,0
2021-03-03,22,0
2021-03-03,23,0
2021-03-04,0,299
2021-03-04,1,1733
2021-03-04,2,435
2021-03-04,3,0
2021-03-04,4,0
2021-03-04,5,0
2021-03-04,6,0
2021-03-04,7,0
2021-03-04,8,0
2021-03-04,9,0
2021-03-04,10,0
2021-03-04,11,0
2021-03-04,14,423
2021-03-04,15,632
2021-03-04,16,639
2021-03-04,17,1418
2021-03-04,18,941
2021-03-04,19,1413
2021-03-04,20,2609
2021-03-04,21,0
2021-03-04,22,0
2021-03-04,23,257
2021-03-05,0,2106
2021-03-05,1,4291
2021-03-05,2,294
2021-03-05,3,0
2021-03-05,4,0
2021-03-05,5,0
2021-03-05,6,0
2021-03-05,7,0
2021-03-05,8,0
2021-03-05,9,0
2021-03-05,10,0
2021-03-05,11,0
2021-03-05,12,0
2021-03-05,13,6187
2021-03-05,14,2364
2021-03-05,15,874
2021-03-05,16,3570
2021-03-05,17,448
2021-03-05,18,71
2021-03-05,19,0
2021-03-05,23,22
2021-03-06,0,0
2021-03-06,10,21
2021-03-06,20,2144
2021-03-06,21,2159
2021-03-06,22,385
2021-03-06,23,219
2021-03-07,0,652
2021-03-07,17,176
2021-03-07,18,691
2021-03-07,19,407
2021-03-07,20,2401
2021-03-07,21,2607
2021-03-07,22,2658
2021-03-07,23,3862
2021-03-08,0,1007
2021-03-08,1,0
2021-03-08,2,0
2021-03-08,3,0
2021-03-08,4,0
2021-03-08,5,0
2021-03-08,6,0
2021-03-08,7,0
2021-03-08,8,0
2021-03-08,9,0
2021-03-08,10,4527
2021-03-08,11,5239
2021-03-08,12,2907
2021-03-08,13,2196
2021-03-08,14,5865
2021-03-08,15,3946
2021-03-08,16,3355
2021-03-08,17,2332
2021-03-08,18,5929
2021-03-08,19,2749
2021-03-08,20,0
2021-03-08,21,0
2021-03-08,22,4452
2021-03-08,23,574
2021-03-09,0,881
2021-03-09,1,1265
2021-03-09,2,0
2021-03-09,3,0
2021-03-09,4,0
2021-03-09,5,0
2021-03-09,6,0
2021-03-09,7,0
2021-03-09,8,2286
2021-03-09,9,6141
2021-03-09,10,5585
2021-03-09,11,2210
2021-03-09,12,2885
2021-03-09,13,2853
2021-03-09,14,5388
2021-03-09,15,3782
2021-03-09,16,4349
2021-03-09,17,8343
2021-03-09,18,2873
2021-03-09,19,3090
2021-03-09,20,1223
2021-03-09,21,3139
2021-03-09,22,19
2021-03-09,23,30
2021-03-10,0,0
2021-03-10,1,0
2021-03-10,2,0
2021-03-10,3,0
2021-03-10,4,0
2021-03-10,5,0
2021-03-10,6,0
2021-03-10,7,1
2021-03-10,8,0
2021-03-10,9,0
2021-03-10,10,2711
2021-03-10,11,6599
2021-03-10,12,6876
2021-03-10,13,932
2021-03-10,14,6193
2021-03-10,15,6899
2021-03-10,16,6177
2021-03-10,17,2426
2021-03-10,18,5885
2021-03-10,19,2344
2021-03-10,20,6
2021-03-10,21,0
2021-03-10,22,1098
2021-03-10,23,6662
2021-03-11,0,4358
2021-03-11,1,3037
2021-03-11,2,2157
2021-03-11,3,0
2021-03-11,4,0
2021-03-11,5,0
2021-03-11,6,0
2021-03-11,7,0
2021-03-11,8,0
2021-03-11,9,0
2021-03-11,10,0
2021-03-11,11,3883
2021-03-11,12,5004
2021-03-11,13,4165
2021-03-11,14,3685
2021-03-11,15,4959
2021-03-11,16,2735
2021-03-11,17,4519
2021-03-11,18,5379
2021-03-11,19,2756
2021-03-11,20,5705
2021-03-11,21,468
2021-03-11,22,1774
2021-03-11,23,20
2021-03-12,0,1662
2021-03-12,1,870
2021-03-12,10,844
2021-03-12,11,1372
2021-03-12,12,4171
2021-03-12,13,3940
2021-03-12,14,3270
2021-03-12,15,4064
2021-03-12,16,1591
2021-03-12,17,585
2021-03-12,18,1763
2021-03-12,21,145
2021-03-12,22,2682
2021-03-12,23,6023
2021-03-13,0,0
2021-03-13,1,3608
2021-03-13,2,564
2021-03-13,19,2544
2021-03-13,20,3321
2021-03-13,21,0
2021-03-13,22,0
2021-03-13,23,2874
2021-03-14,0,4720
2021-03-14,14,1042
2021-03-14,15,4996
2021-03-14,16,1839
2021-03-14,17,5515
2021-03-14,18,3501
2021-03-14,19,1276
2021-03-14,20,0
2021-03-14,21,94
2021-03-14,22,2009
2021-03-14,23,0
2021-03-15,0,818
2021-03-15,1,110
2021-03-15,10,3917
2021-03-15,11,6267
2021-03-15,12,6227
2021-03-15,13,2656
2021-03-15,14,4752
2021-03-15,15,4932
2021-03-15,16,5528
2021-03-15,17,2065
2021-03-15,18,2954
2021-03-15,19,1619
2021-03-15,20,1293
2021-03-15,21,0
2021-03-15,22,1320
2021-03-15,23,8476
2021-03-16,0,3357
2021-03-16,8,1651
2021-03-16,9,5615
2021-03-16,10,4459
2021-03-16,11,2470
2021-03-16,12,3625
2021-03-16,13,114
2021-03-16,14,8369
2021-03-16,15,8177
2021-03-16,16,3740
2021-03-16,17,2579
2021-03-16,21,2357
2021-03-16,22,4162
2021-03-16,23,4070
2021-03-17,0,4300
2021-03-17,10,4793
2021-03-17,11,6028
2021-03-17,12,0
2021-03-17,13,3859
2021-03-17,14,3863
2021-03-17,15,4466
2021-03-17,16,5196
2021-03-17,17,6224
2021-03-17,18,6826
2021-03-17,19,244
